interaction_id,user_id,hotel_id,interaction_type,timestamp,session_id
INT_00331,USER_998,HOTEL_446,search,2025-07-17 08:20:15,SESSION_00700
INT_00332,USER_025,HOTEL_086,view,2025-07-19 12:04:04,SESSION_01381
INT_00333,USER_176,HOTEL_161,view,2025-06-27 03:50:28,SESSION_00809
INT_00334,USER_736,HOTEL_381,search,2025-08-11 22:17:24,SESSION_00999
INT_00335,USER_357,HOTEL_178,click,2025-07-23 14:45:49,SESSION_00363
INT_00336,USER_861,HOTEL_200,favourite,2025-08-16 04:39:57,SESSION_01517
INT_00337,USER_140,HOTEL_265,click,2025-06-12 07:34:10,SESSION_01556
INT_00338,USER_743,HOTEL_348,favourite,2025-07-26 02:04:53,SESSION_00522
INT_00339,USER_975,HOTEL_464,click,2025-07-19 15:48:11,SESSION_00532
INT_00340,USER_590,HOTEL_235,favourite,2025-08-11 17:49:34,SESSION_01429
INT_00341,USER_190,HOTEL_241,view,2025-07-07 17:25:15,SESSION_00842
INT_00342,USER_940,HOTEL_156,search,2025-07-27 09:55:51,SESSION_00700
INT_00343,USER_460,HOTEL_458,favourite,2025-07-19 15:06:50,SESSION_00296
INT_00344,USER_948,HOTEL_434,click,2025-08-16 21:27:31,SESSION_00454
INT_00345,USER_517,HOTEL_095,book,2025-08-17 16:41:52,SESSION_00694
INT_00346,USER_674,HOTEL_070,click,2025-07-13 00:50:10,SESSION_00375
INT_00347,USER_743,HOTEL_239,view,2025-08-12 09:51:24,SESSION_01654
INT_00348,USER_029,HOTEL_467,click,2025-07-16 15:22:19,SESSION_00284
INT_00349,USER_650,HOTEL_208,view,2025-09-02 00:59:51,SESSION_00175
INT_00350,USER_611,HOTEL_189,click,2025-07-28 22:56:45,SESSION_01453
INT_00351,USER_605,HOTEL_085,view,2025-07-23 16:44:17,SESSION_01071
INT_00352,USER_691,HOTEL_249,click,2025-07-01 15:20:52,SESSION_00585
INT_00353,USER_920,HOTEL_061,search,2025-07-06 16:16:41,SESSION_00619
INT_00354,USER_988,HOTEL_154,favourite,2025-07-25 20:54:14,SESSION_01084
INT_00355,USER_199,HOTEL_254,search,2025-06-14 04:56:49,SESSION_00812
INT_00356,USER_057,HOTEL_109,click,2025-06-05 15:35:38,SESSION_00442
INT_00357,USER_018,HOTEL_356,view,2025-08-13 01:40:32,SESSION_00961
INT_00358,USER_634,HOTEL_262,view,2025-08-14 16:33:49,SESSION_00034
INT_00359,USER_456,HOTEL_268,view,2025-08-22 20:23:17,SESSION_00982
INT_00360,USER_839,HOTEL_397,view,2025-08-08 07:58:32,SESSION_01076
INT_00361,USER_821,HOTEL_252,view,2025-06-19 12:30:01,SESSION_00513
INT_00362,USER_776,HOTEL_329,view,2025-08-15 04:47:47,SESSION_01040
INT_00363,USER_924,HOTEL_086,click,2025-07-02 19:41:28,SESSION_01111
INT_00364,USER_616,HOTEL_059,click,2025-07-10 05:31:54,SESSION_00649
INT_00365,USER_398,HOTEL_141,favourite,2025-07-27 10:25:45,SESSION_01291
INT_00366,USER_398,HOTEL_470,view,2025-08-06 21:07:56,SESSION_00129
INT_00367,USER_005,HOTEL_016,view,2025-07-14 15:58:14,SESSION_01380
INT_00368,USER_920,HOTEL_034,click,2025-07-25 05:14:59,SESSION_01176
INT_00369,USER_124,HOTEL_057,view,2025-08-22 03:49:46,SESSION_00207
INT_00370,USER_532,HOTEL_333,search,2025-07-03 13:25:47,SESSION_00345
INT_00371,USER_219,HOTEL_061,view,2025-08-28 03:47:16,SESSION_01613
INT_00372,USER_720,HOTEL_330,click,2025-07-15 01:11:28,SESSION_00603
INT_00373,USER_694,HOTEL_294,view,2025-07-09 17:27:44,SESSION_00503
INT_00374,USER_018,HOTEL_363,click,2025-07-09 11:51:13,SESSION_01256
INT_00375,USER_426,HOTEL_005,click,2025-07-12 15:05:25,SESSION_00871
INT_00376,USER_834,HOTEL_134,search,2025-08-10 14:25:49,SESSION_01299
INT_00377,USER_212,HOTEL_104,search,2025-06-30 01:08:12,SESSION_01107
INT_00378,USER_521,HOTEL_166,view,2025-09-02 13:55:14,SESSION_01029
INT_00379,USER_421,HOTEL_404,favourite,2025-06-15 02:55:55,SESSION_00059
INT_00380,USER_562,HOTEL_428,book,2025-07-06 21:56:09,SESSION_01614
INT_00381,USER_307,HOTEL_300,view,2025-07-02 01:49:49,SESSION_01525
INT_00382,USER_497,HOTEL_038,view,2025-06-07 23:06:53,SESSION_00104
INT_00383,USER_862,HOTEL_188,view,2025-07-13 02:14:27,SESSION_00521
INT_00384,USER_766,HOTEL_310,view,2025-08-29 09:19:42,SESSION_00445
INT_00385,USER_840,HOTEL_080,book,2025-07-20 18:14:39,SESSION_01158
INT_00386,USER_314,HOTEL_356,view,2025-06-06 04:16:08,SESSION_01096
INT_00387,USER_136,HOTEL_396,click,2025-08-28 01:37:10,SESSION_01319
INT_00388,USER_208,HOTEL_063,search,2025-07-14 08:00:00,SESSION_01025
INT_00389,USER_466,HOTEL_080,click,2025-08-14 09:17:28,SESSION_00168
INT_00390,USER_122,HOTEL_211,click,2025-08-04 02:57:35,SESSION_01577
INT_00391,USER_991,HOTEL_228,click,2025-08-28 16:38:11,SESSION_00473
INT_00392,USER_309,HOTEL_270,view,2025-06-17 01:13:23,SESSION_01528
INT_00393,USER_399,HOTEL_057,click,2025-07-14 10:58:01,SESSION_00465
INT_00394,USER_279,HOTEL_148,click,2025-08-04 03:02:02,SESSION_00593
INT_00395,USER_680,HOTEL_435,view,2025-07-20 20:57:07,SESSION_00287
INT_00396,USER_192,HOTEL_044,view,2025-08-08 02:27:03,SESSION_00223
INT_00397,USER_300,HOTEL_309,click,2025-08-03 17:27:34,SESSION_00863
INT_00398,USER_841,HOTEL_194,favourite,2025-08-30 14:11:39,SESSION_01395
INT_00399,USER_761,HOTEL_329,view,2025-07-05 04:27:05,SESSION_01019
INT_00400,USER_109,HOTEL_291,favourite,2025-08-07 22:32:58,SESSION_00434
INT_00401,USER_865,HOTEL_242,view,2025-08-16 04:50:35,SESSION_01558
INT_00402,USER_114,HOTEL_319,view,2025-08-14 17:51:04,SESSION_01425
INT_00403,USER_100,HOTEL_362,click,2025-06-08 11:50:45,SESSION_01302
INT_00404,USER_401,HOTEL_131,view,2025-07-13 08:56:14,SESSION_00546
INT_00405,USER_773,HOTEL_480,view,2025-07-19 21:10:21,SESSION_01451
INT_00406,USER_743,HOTEL_460,search,2025-08-22 18:06:27,SESSION_00880
INT_00407,USER_435,HOTEL_052,view,2025-06-24 07:00:35,SESSION_00849
INT_00408,USER_448,HOTEL_271,click,2025-08-28 06:41:09,SESSION_01390
INT_00409,USER_415,HOTEL_499,view,2025-08-13 00:32:22,SESSION_00418
INT_00410,USER_964,HOTEL_076,search,2025-07-30 01:37:56,SESSION_00989
INT_00411,USER_931,HOTEL_289,click,2025-08-16 00:46:46,SESSION_00097
INT_00412,USER_135,HOTEL_372,book,2025-07-02 07:27:54,SESSION_00120
INT_00413,USER_842,HOTEL_414,search,2025-06-20 06:34:16,SESSION_00202
INT_00414,USER_411,HOTEL_446,book,2025-08-22 00:29:33,SESSION_00172
INT_00415,USER_622,HOTEL_040,view,2025-06-13 08:35:35,SESSION_00789
INT_00416,USER_760,HOTEL_349,view,2025-06-05 00:51:01,SESSION_00961
INT_00417,USER_274,HOTEL_185,click,2025-07-10 22:38:57,SESSION_00569
INT_00418,USER_520,HOTEL_477,view,2025-08-14 17:02:45,SESSION_00084
INT_00419,USER_211,HOTEL_149,book,2025-08-30 22:54:28,SESSION_00905
INT_00420,USER_682,HOTEL_349,view,2025-07-21 20:51:25,SESSION_00492
INT_00421,USER_707,HOTEL_080,click,2025-08-09 06:26:01,SESSION_01428
INT_00422,USER_040,HOTEL_128,search,2025-06-15 18:59:24,SESSION_01477
INT_00423,USER_472,HOTEL_475,book,2025-06-26 15:06:08,SESSION_01111
INT_00424,USER_752,HOTEL_246,click,2025-07-28 02:22:52,SESSION_01085
INT_00425,USER_129,HOTEL_490,search,2025-07-13 17:19:28,SESSION_01008
INT_00426,USER_813,HOTEL_468,click,2025-06-20 11:55:04,SESSION_00734
INT_00427,USER_769,HOTEL_062,book,2025-06-13 20:31:21,SESSION_01647
INT_00428,USER_138,HOTEL_290,click,2025-07-14 09:16:49,SESSION_01353
INT_00429,USER_393,HOTEL_353,view,2025-08-25 10:05:29,SESSION_00106
INT_00430,USER_807,HOTEL_295,click,2025-06-23 00:25:03,SESSION_00339
INT_00431,USER_185,HOTEL_097,view,2025-09-02 19:17:01,SESSION_01638
INT_00432,USER_500,HOTEL_454,view,2025-08-04 12:50:51,SESSION_00015
INT_00433,USER_615,HOTEL_441,click,2025-07-08 10:41:50,SESSION_01579
INT_00434,USER_216,HOTEL_123,book,2025-08-26 15:19:55,SESSION_00430
INT_00435,USER_503,HOTEL_301,view,2025-06-30 21:08:42,SESSION_00175
INT_00436,USER_575,HOTEL_497,click,2025-07-15 19:09:44,SESSION_01534
INT_00437,USER_003,HOTEL_306,click,2025-06-25 16:08:07,SESSION_00165
INT_00438,USER_687,HOTEL_041,view,2025-06-12 14:02:02,SESSION_01658
INT_00439,USER_756,HOTEL_384,click,2025-07-30 10:09:27,SESSION_01091
INT_00440,USER_707,HOTEL_236,search,2025-07-31 02:37:05,SESSION_00621
INT_00441,USER_798,HOTEL_107,view,2025-08-25 05:42:05,SESSION_00609
INT_00442,USER_249,HOTEL_432,click,2025-06-25 05:24:10,SESSION_00159
INT_00443,USER_270,HOTEL_247,view,2025-08-07 01:44:24,SESSION_00625
INT_00444,USER_454,HOTEL_298,view,2025-07-21 17:59:10,SESSION_00622
INT_00445,USER_019,HOTEL_093,view,2025-08-08 05:42:49,SESSION_00729
INT_00446,USER_126,HOTEL_336,view,2025-08-23 19:36:20,SESSION_00876
INT_00447,USER_043,HOTEL_187,view,2025-08-05 19:39:36,SESSION_01026
INT_00448,USER_217,HOTEL_288,book,2025-08-25 17:04:52,SESSION_01018
INT_00449,USER_992,HOTEL_427,click,2025-08-30 16:54:09,SESSION_00839
INT_00450,USER_130,HOTEL_007,click,2025-07-07 06:13:49,SESSION_01178
INT_00451,USER_257,HOTEL_033,view,2025-08-14 18:05:15,SESSION_01285
INT_00452,USER_242,HOTEL_248,search,2025-08-21 17:47:09,SESSION_01254
INT_00453,USER_627,HOTEL_472,click,2025-06-29 10:39:54,SESSION_01505
INT_00454,USER_609,HOTEL_026,view,2025-06-21 15:36:20,SESSION_01038
INT_00455,USER_173,HOTEL_199,click,2025-09-01 03:29:18,SESSION_00915
INT_00456,USER_181,HOTEL_072,view,2025-06-12 03:55:22,SESSION_00173
INT_00457,USER_074,HOTEL_447,click,2025-06-27 03:01:22,SESSION_00546
INT_00458,USER_815,HOTEL_429,book,2025-06-24 07:53:30,SESSION_00486
INT_00459,USER_854,HOTEL_039,view,2025-07-25 22:16:09,SESSION_00783
INT_00460,USER_076,HOTEL_132,favourite,2025-07-31 00:09:56,SESSION_00670
INT_00461,USER_580,HOTEL_403,search,2025-08-28 09:52:37,SESSION_01176
INT_00462,USER_257,HOTEL_187,view,2025-06-16 09:03:05,SESSION_00603
INT_00463,USER_510,HOTEL_037,click,2025-06-30 04:32:12,SESSION_00262
INT_00464,USER_258,HOTEL_071,view,2025-07-20 01:27:23,SESSION_00275
INT_00465,USER_798,HOTEL_156,search,2025-08-09 11:48:19,SESSION_01021
INT_00466,USER_638,HOTEL_148,search,2025-06-28 05:43:48,SESSION_00137
INT_00467,USER_531,HOTEL_007,view,2025-06-18 03:01:11,SESSION_00157
INT_00468,USER_983,HOTEL_270,click,2025-08-04 19:15:10,SESSION_01496
INT_00469,USER_336,HOTEL_173,view,2025-06-22 11:12:50,SESSION_00174
INT_00470,USER_264,HOTEL_484,click,2025-08-27 09:19:46,SESSION_00378
INT_00471,USER_723,HOTEL_475,favourite,2025-07-11 18:16:36,SESSION_01161
INT_00472,USER_443,HOTEL_267,book,2025-07-23 21:18:32,SESSION_00483
INT_00473,USER_055,HOTEL_101,search,2025-06-12 18:53:19,SESSION_01162
INT_00474,USER_823,HOTEL_214,view,2025-07-23 15:11:09,SESSION_00610
INT_00475,USER_870,HOTEL_416,favourite,2025-06-16 10:38:09,SESSION_00005
INT_00476,USER_878,HOTEL_393,click,2025-06-11 03:28:28,SESSION_01047
INT_00477,USER_313,HOTEL_002,book,2025-08-23 16:15:06,SESSION_01309
INT_00478,USER_161,HOTEL_395,favourite,2025-07-23 21:06:16,SESSION_00752
INT_00479,USER_172,HOTEL_165,favourite,2025-06-11 23:07:23,SESSION_01022
INT_00480,USER_261,HOTEL_184,view,2025-06-27 06:06:35,SESSION_00318
INT_00481,USER_751,HOTEL_010,favourite,2025-08-30 06:19:22,SESSION_00500
INT_00482,USER_745,HOTEL_479,view,2025-07-04 12:07:07,SESSION_00178
INT_00483,USER_943,HOTEL_161,click,2025-07-30 21:45:15,SESSION_00183
INT_00484,USER_954,HOTEL_355,click,2025-06-07 13:53:45,SESSION_01061
INT_00485,USER_296,HOTEL_417,view,2025-06-19 20:26:15,SESSION_00976
INT_00486,USER_929,HOTEL_084,book,2025-08-05 14:25:29,SESSION_00748
INT_00487,USER_181,HOTEL_104,view,2025-06-22 13:05:22,SESSION_01413
INT_00488,USER_041,HOTEL_362,click,2025-08-21 23:31:00,SESSION_00757
INT_00489,USER_295,HOTEL_096,book,2025-08-31 07:07:21,SESSION_00417
INT_00490,USER_203,HOTEL_461,favourite,2025-07-17 04:39:12,SESSION_00568
INT_00491,USER_967,HOTEL_378,book,2025-08-28 17:22:30,SESSION_01327
INT_00492,USER_394,HOTEL_326,book,2025-08-08 02:20:06,SESSION_01418
INT_00493,USER_309,HOTEL_310,click,2025-07-24 18:50:33,SESSION_01229
INT_00494,USER_607,HOTEL_467,favourite,2025-06-18 11:17:34,SESSION_01240
INT_00495,USER_553,HOTEL_429,book,2025-08-12 17:31:23,SESSION_00616
INT_00496,USER_109,HOTEL_195,book,2025-08-16 18:07:39,SESSION_01344
INT_00497,USER_194,HOTEL_011,view,2025-06-06 00:33:40,SESSION_00894
INT_00498,USER_921,HOTEL_187,favourite,2025-08-18 06:51:44,SESSION_00749
INT_00499,USER_977,HOTEL_417,view,2025-07-17 20:41:56,SESSION_00721
INT_00500,USER_892,HOTEL_224,click,2025-08-25 23:45:52,SESSION_01236
INT_00501,USER_059,HOTEL_431,click,2025-06-05 23:05:35,SESSION_00028
INT_00502,USER_213,HOTEL_135,view,2025-08-11 04:12:21,SESSION_00790
INT_00503,USER_927,HOTEL_442,click,2025-06-11 16:51:43,SESSION_00904
INT_00504,USER_605,HOTEL_375,view,2025-09-02 14:43:54,SESSION_00570
INT_00505,USER_582,HOTEL_317,click,2025-08-02 07:22:35,SESSION_01153
INT_00506,USER_582,HOTEL_129,click,2025-08-13 03:09:44,SESSION_01162
INT_00507,USER_436,HOTEL_231,click,2025-08-23 12:24:28,SESSION_00326
INT_00508,USER_096,HOTEL_122,view,2025-08-21 17:59:25,SESSION_00009
INT_00509,USER_918,HOTEL_122,favourite,2025-09-02 23:27:36,SESSION_00790
INT_00510,USER_028,HOTEL_483,view,2025-08-27 16:34:07,SESSION_00001
INT_00511,USER_088,HOTEL_145,search,2025-06-06 13:49:53,SESSION_00802
INT_00512,USER_748,HOTEL_376,view,2025-07-20 20:48:27,SESSION_01420
INT_00513,USER_487,HOTEL_194,book,2025-07-02 01:55:39,SESSION_01588
INT_00514,USER_999,HOTEL_178,view,2025-06-22 03:15:37,SESSION_01301
INT_00515,USER_624,HOTEL_175,view,2025-06-16 10:19:50,SESSION_00641
INT_00516,USER_774,HOTEL_201,view,2025-07-15 17:15:07,SESSION_00459
INT_00517,USER_853,HOTEL_310,book,2025-06-09 15:50:05,SESSION_01392
INT_00518,USER_814,HOTEL_475,favourite,2025-08-21 06:07:31,SESSION_00777
INT_00519,USER_865,HOTEL_013,click,2025-07-03 22:18:59,SESSION_00582
INT_00520,USER_121,HOTEL_225,click,2025-08-24 08:32:17,SESSION_01430
INT_00521,USER_336,HOTEL_251,view,2025-08-21 08:28:05,SESSION_00652
INT_00522,USER_966,HOTEL_320,click,2025-08-23 10:57:20,SESSION_01216
INT_00523,USER_964,HOTEL_405,click,2025-09-02 03:24:56,SESSION_01362
INT_00524,USER_845,HOTEL_250,click,2025-07-23 20:25:21,SESSION_01631
INT_00525,USER_205,HOTEL_350,view,2025-07-17 18:52:09,SESSION_00436
INT_00526,USER_758,HOTEL_124,click,2025-07-31 07:28:54,SESSION_00022
INT_00527,USER_386,HOTEL_499,favourite,2025-08-25 14:26:27,SESSION_00382
INT_00528,USER_591,HOTEL_111,click,2025-06-30 15:49:56,SESSION_01586
INT_00529,USER_715,HOTEL_004,book,2025-08-15 08:04:31,SESSION_00592
INT_00530,USER_705,HOTEL_402,favourite,2025-07-12 10:21:21,SESSION_00252
INT_00531,USER_421,HOTEL_224,view,2025-08-23 06:18:49,SESSION_00286
INT_00532,USER_723,HOTEL_261,view,2025-07-11 07:13:26,SESSION_01378
INT_00533,USER_407,HOTEL_143,favourite,2025-07-23 15:14:16,SESSION_01525
INT_00534,USER_030,HOTEL_040,click,2025-06-05 09:48:40,SESSION_01110
INT_00535,USER_305,HOTEL_034,book,2025-06-10 14:48:33,SESSION_00025
INT_00536,USER_873,HOTEL_115,click,2025-06-10 07:55:08,SESSION_01248
INT_00537,USER_549,HOTEL_112,search,2025-06-05 23:32:47,SESSION_00431
INT_00538,USER_872,HOTEL_289,favourite,2025-07-24 16:49:29,SESSION_01329
INT_00539,USER_420,HOTEL_091,view,2025-06-06 19:14:46,SESSION_01574
INT_00540,USER_975,HOTEL_142,favourite,2025-06-13 14:13:04,SESSION_00341
INT_00541,USER_587,HOTEL_438,favourite,2025-08-13 02:14:35,SESSION_00163
INT_00542,USER_653,HOTEL_301,view,2025-06-23 22:31:53,SESSION_00894
INT_00543,USER_455,HOTEL_113,click,2025-06-28 17:00:12,SESSION_00487
INT_00544,USER_740,HOTEL_029,view,2025-06-27 13:53:49,SESSION_01052
INT_00545,USER_127,HOTEL_418,view,2025-06-22 22:31:33,SESSION_01330
INT_00546,USER_215,HOTEL_421,view,2025-08-06 17:39:16,SESSION_00561
INT_00547,USER_839,HOTEL_449,search,2025-08-08 02:29:27,SESSION_00197
INT_00548,USER_519,HOTEL_302,click,2025-07-14 23:48:11,SESSION_00300
INT_00549,USER_185,HOTEL_085,view,2025-08-31 02:32:25,SESSION_00483
INT_00550,USER_897,HOTEL_091,search,2025-08-23 03:51:26,SESSION_00860
INT_00551,USER_318,HOTEL_340,view,2025-06-08 08:21:39,SESSION_00830
INT_00552,USER_375,HOTEL_462,view,2025-06-17 04:45:39,SESSION_00029
INT_00553,USER_918,HOTEL_500,view,2025-09-02 05:34:52,SESSION_00796
INT_00554,USER_344,HOTEL_496,book,2025-07-12 16:57:07,SESSION_00929
INT_00555,USER_889,HOTEL_460,book,2025-07-02 07:02:51,SESSION_01104
INT_00556,USER_327,HOTEL_004,view,2025-06-30 14:01:52,SESSION_00117
INT_00557,USER_105,HOTEL_147,favourite,2025-07-26 09:50:57,SESSION_01085
INT_00558,USER_602,HOTEL_101,view,2025-08-31 17:34:50,SESSION_01640
INT_00559,USER_698,HOTEL_114,view,2025-07-14 12:49:44,SESSION_00586
INT_00560,USER_937,HOTEL_053,book,2025-08-07 09:46:09,SESSION_01146
INT_00561,USER_632,HOTEL_196,click,2025-06-16 12:21:16,SESSION_01255
INT_00562,USER_946,HOTEL_298,click,2025-06-24 10:44:33,SESSION_01250
INT_00563,USER_013,HOTEL_459,book,2025-08-13 07:23:24,SESSION_00473
INT_00564,USER_372,HOTEL_184,book,2025-08-30 11:16:48,SESSION_01644
INT_00565,USER_917,HOTEL_434,click,2025-06-21 19:39:50,SESSION_00934
INT_00566,USER_419,HOTEL_251,favourite,2025-06-22 21:32:37,SESSION_00141
INT_00567,USER_198,HOTEL_394,view,2025-07-15 06:09:57,SESSION_00020
INT_00568,USER_214,HOTEL_327,book,2025-08-02 17:00:02,SESSION_00465
INT_00569,USER_837,HOTEL_326,click,2025-08-25 02:59:52,SESSION_00226
INT_00570,USER_684,HOTEL_163,click,2025-08-23 11:31:26,SESSION_01563
INT_00571,USER_830,HOTEL_463,view,2025-08-29 19:50:54,SESSION_00865
INT_00572,USER_696,HOTEL_033,search,2025-08-03 00:16:25,SESSION_00779
INT_00573,USER_380,HOTEL_357,view,2025-08-19 10:45:20,SESSION_01375
INT_00574,USER_656,HOTEL_283,book,2025-08-19 22:20:40,SESSION_00035
INT_00575,USER_388,HOTEL_098,book,2025-07-23 16:17:11,SESSION_00318
INT_00576,USER_775,HOTEL_397,view,2025-07-12 16:07:33,SESSION_00560
INT_00577,USER_466,HOTEL_008,view,2025-08-20 00:15:02,SESSION_00612
INT_00578,USER_946,HOTEL_107,favourite,2025-07-07 00:24:51,SESSION_01182
INT_00579,USER_240,HOTEL_347,search,2025-06-09 20:56:08,SESSION_00558
INT_00580,USER_820,HOTEL_137,view,2025-07-31 14:22:56,SESSION_00738
INT_00581,USER_221,HOTEL_370,view,2025-07-04 12:00:03,SESSION_00536
INT_00582,USER_891,HOTEL_025,book,2025-07-09 16:37:48,SESSION_01244
INT_00583,USER_457,HOTEL_200,view,2025-08-15 15:58:29,SESSION_00050
INT_00584,USER_629,HOTEL_107,click,2025-07-16 16:37:42,SESSION_00818
INT_00585,USER_808,HOTEL_105,search,2025-07-30 15:31:24,SESSION_00824
INT_00586,USER_045,HOTEL_436,view,2025-07-20 11:55:35,SESSION_00978
INT_00587,USER_456,HOTEL_302,favourite,2025-08-03 07:13:08,SESSION_00415
INT_00588,USER_704,HOTEL_438,view,2025-08-23 19:17:28,SESSION_00918
INT_00589,USER_141,HOTEL_081,book,2025-06-18 13:32:01,SESSION_00511
INT_00590,USER_030,HOTEL_336,view,2025-06-14 07:33:06,SESSION_00210
INT_00591,USER_543,HOTEL_074,view,2025-07-17 04:52:52,SESSION_00524
INT_00592,USER_211,HOTEL_349,book,2025-08-27 10:26:52,SESSION_01313
INT_00593,USER_287,HOTEL_116,view,2025-07-12 18:31:27,SESSION_01644
INT_00594,USER_499,HOTEL_467,click,2025-08-27 19:55:53,SESSION_01539
INT_00595,USER_201,HOTEL_391,view,2025-06-21 12:55:41,SESSION_00996
INT_00596,USER_279,HOTEL_377,view,2025-07-13 09:21:54,SESSION_00177
INT_00597,USER_203,HOTEL_171,view,2025-06-19 07:22:26,SESSION_00085
INT_00598,USER_336,HOTEL_450,view,2025-07-02 06:29:07,SESSION_00473
INT_00599,USER_200,HOTEL_362,view,2025-07-22 15:36:56,SESSION_00956
INT_00600,USER_421,HOTEL_449,view,2025-07-23 19:09:02,SESSION_00693
INT_00601,USER_677,HOTEL_334,view,2025-07-23 16:50:58,SESSION_01035
INT_00602,USER_671,HOTEL_350,view,2025-07-06 20:49:34,SESSION_01227
INT_00603,USER_399,HOTEL_349,view,2025-08-10 15:48:10,SESSION_00657
INT_00604,USER_814,HOTEL_209,view,2025-08-31 23:38:46,SESSION_01585
INT_00605,USER_816,HOTEL_329,view,2025-06-26 21:15:46,SESSION_00057
INT_00606,USER_593,HOTEL_163,view,2025-08-26 20:11:32,SESSION_00428
INT_00607,USER_719,HOTEL_389,view,2025-07-22 07:39:28,SESSION_01282
INT_00608,USER_670,HOTEL_069,book,2025-06-26 17:34:36,SESSION_00750
INT_00609,USER_361,HOTEL_191,search,2025-06-30 01:11:54,SESSION_00144
INT_00610,USER_346,HOTEL_028,favourite,2025-08-18 01:35:20,SESSION_00668
INT_00611,USER_238,HOTEL_437,click,2025-07-18 13:24:00,SESSION_00560
INT_00612,USER_713,HOTEL_146,search,2025-08-09 05:01:07,SESSION_01661
INT_00613,USER_557,HOTEL_433,view,2025-07-11 18:11:07,SESSION_01219
INT_00614,USER_417,HOTEL_343,search,2025-06-16 06:18:59,SESSION_00532
INT_00615,USER_952,HOTEL_141,view,2025-07-06 08:50:50,SESSION_00811
INT_00616,USER_579,HOTEL_174,click,2025-06-18 22:44:02,SESSION_01108
INT_00617,USER_698,HOTEL_158,view,2025-06-29 12:55:56,SESSION_00912
INT_00618,USER_257,HOTEL_124,book,2025-06-06 20:22:18,SESSION_01618
INT_00619,USER_175,HOTEL_374,view,2025-06-29 08:44:00,SESSION_00222
INT_00620,USER_157,HOTEL_472,click,2025-07-18 05:49:06,SESSION_00883
INT_00621,USER_202,HOTEL_116,view,2025-08-11 22:44:37,SESSION_01090
INT_00622,USER_146,HOTEL_375,view,2025-07-04 14:41:13,SESSION_01214
INT_00623,USER_517,HOTEL_420,favourite,2025-06-15 10:40:48,SESSION_01579
INT_00624,USER_009,HOTEL_232,click,2025-08-22 20:22:11,SESSION_00127
INT_00625,USER_567,HOTEL_147,book,2025-08-14 03:08:28,SESSION_00139
INT_00626,USER_398,HOTEL_119,book,2025-08-31 04:04:25,SESSION_00688
INT_00627,USER_303,HOTEL_181,book,2025-08-29 20:03:01,SESSION_00160
INT_00628,USER_191,HOTEL_090,view,2025-07-31 05:16:03,SESSION_01152
INT_00629,USER_700,HOTEL_235,view,2025-06-24 02:04:21,SESSION_00732
INT_00630,USER_720,HOTEL_265,click,2025-07-28 01:10:53,SESSION_00447
INT_00631,USER_258,HOTEL_377,click,2025-07-05 22:17:01,SESSION_00586
INT_00632,USER_589,HOTEL_312,click,2025-08-06 05:53:30,SESSION_00119
INT_00633,USER_581,HOTEL_272,view,2025-07-02 18:08:51,SESSION_01266
INT_00634,USER_075,HOTEL_213,click,2025-07-07 18:54:43,SESSION_01437
INT_00635,USER_006,HOTEL_499,view,2025-07-04 18:54:38,SESSION_01011
INT_00636,USER_358,HOTEL_356,favourite,2025-08-20 08:46:51,SESSION_00762
INT_00637,USER_154,HOTEL_438,click,2025-08-28 04:43:48,SESSION_00409
INT_00638,USER_466,HOTEL_064,book,2025-06-08 16:04:00,SESSION_00025
INT_00639,USER_948,HOTEL_329,search,2025-07-05 03:53:51,SESSION_00568
INT_00640,USER_254,HOTEL_485,click,2025-06-26 16:30:03,SESSION_01231
INT_00641,USER_512,HOTEL_146,book,2025-08-02 18:57:04,SESSION_00978
INT_00642,USER_879,HOTEL_232,view,2025-07-14 14:00:52,SESSION_01079
